_id,last_experience_order,performance_mean,productivity_mean,ability_mean,perf_p_low,perf_p_med,perf_p_high,prod_p_low,prod_p_med,prod_p_high,abil_p_low,abil_p_med,abil_p_high,performance_score_mean_0_100,ability_score_mean_0_100
54075,6,0.17030926474503108,0.8811050036123821,-0.03495285340717861,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,54.05322047642299,48.7716007232666
54076,2,0.07349536816279094,0.8282313247521719,0.07354125380516052,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,52.30962689717611,51.79319763183594
54077,2,-0.11126786470413208,1.020395576953888,-0.05245167016983032,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,47.2472178141276,47.278848012288414
54080,6,0.27529060947043554,1.0481035922254835,0.276884206703731,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,56.308890206473215,56.18850190298898
54085,3,0.7287441836670041,0.830732099711895,0.8854591548442841,0.0,0.5,0.5,0.5,0.0,0.5,0.25,0.0,0.75,64.24429702758789,67.62058925628662
54092,3,0.10283033084124327,0.6680205464363098,0.30577074736356735,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,52.36608600616455,56.33536434173584
54102,4,0.5001467913389206,0.4985646903514862,-0.4676287531852722,0.2,0.2,0.6,0.8,0.2,0.0,0.6,0.4,0.0,60.32419624328613,38.962296676635745
54105,3,-0.5821327194571495,0.4807741902768612,0.590624712407589,0.5,0.25,0.25,0.5,0.5,0.0,0.25,0.25,0.5,39.99625515937805,62.60978126525879
54110,2,-0.14275096853574118,0.5727765907843908,0.3507913475235303,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,46.400492350260414,58.338677724202476
54111,4,0.40639407113194465,1.00983008146286,0.377444863319397,0.2,0.2,0.6,0.2,0.2,0.6,0.4,0.0,0.6,58.249904251098634,57.60609512329101
54112,7,0.5373552097007632,0.8594806343317032,0.1279422640800476,0.25,0.125,0.625,0.5,0.25,0.25,0.25,0.5,0.25,59.434309244155884,52.825127840042114
54116,2,0.8418820301691691,1.2380893031756084,-0.7658450603485107,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,68.22438049316406,32.68648592631022
54117,7,-0.2035120502114296,1.2065984681248665,-0.09131592512130737,0.625,0.0,0.375,0.0,0.5,0.5,0.375,0.25,0.375,45.83666920661926,50.187378883361816
54121,5,0.281301557396849,0.7040990938742956,0.11513637875517209,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,55.9023380279541,53.596086184183754
54123,5,-0.04984824359416962,1.0244736075401306,0.021235456069310505,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,48.371119340260826,49.76084073384603
54125,3,-0.10081999842077494,1.316842395812273,0.16131536662578583,0.25,0.75,0.0,0.25,0.25,0.5,0.25,0.5,0.25,47.84846115112305,54.21675777435303
54129,2,-0.7377545038859049,1.178182914853096,0.10529406865437825,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.75564702351888,52.86740239461263
54134,3,0.2558391164056957,0.879391148686409,-0.47029735147953033,0.0,1.0,0.0,0.25,0.5,0.25,0.25,0.75,0.0,56.31870460510254,39.23740863800049
54140,6,0.26661863390888485,0.9068457505532673,0.2921327714409147,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,55.44335120064871,55.731823784964426
54141,2,-0.3899233142534892,0.613309234380722,0.44446584582328796,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,41.08411534627279,60.184374491373696
54143,5,0.253873070081075,0.46008119235436123,0.14174529910087585,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,55.32829141616821,52.11197821299235
54144,4,-0.3119870960712433,0.6312467634677887,-0.43995456099510194,0.4,0.4,0.2,0.4,0.6,0.0,0.4,0.4,0.2,46.031942176818845,42.50298233032227
54146,6,0.10490381185497556,0.5617568131004061,-0.053167534726006646,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,52.62996918814523,48.42786421094622
54151,5,-0.03616577945649624,0.4454071621100108,-0.20330079924315214,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,48.65705362955729,48.419360955556236
54154,11,-0.0009205608318249384,1.130809394021829,0.26758909846345585,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.5833333333333334,0.25,0.4166666666666667,0.3333333333333333,50.05083028475443,55.072466691335045
54155,5,1.1077656547228496,1.175376057624817,-0.45669829845428467,0.16666666666666666,0.0,0.8333333333333334,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,72.16851456960042,39.608489672342934
54160,3,0.18363966047763824,0.4745993558317423,-0.5680441558361053,0.25,0.5,0.25,0.5,0.25,0.25,0.75,0.25,0.0,54.328423500061035,37.14318037033081
54162,4,0.28769360333681104,0.6860753655433655,-0.3581254184246063,0.0,0.8,0.2,0.6,0.2,0.2,0.6,0.2,0.2,56.67019805908203,41.59317054748535
54175,3,0.40007565170526505,0.5448282659053802,-0.10801530303433537,0.25,0.5,0.25,0.5,0.5,0.0,0.25,0.75,0.0,58.03698444366455,47.87836313247681
54177,2,0.02668052911758423,0.9231841762860616,-0.2023878072698911,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,51.34150822957357,45.680264155069985
54185,3,0.36725882440805435,0.8289810344576836,0.14294633676763624,0.0,0.5,0.5,0.25,0.5,0.25,0.25,0.5,0.25,58.8311767578125,52.69570255279541
54198,3,-0.12275599734857678,0.7672862485051155,0.04427751898765564,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.5,46.911818504333496,51.15283918380737
54201,3,0.04741847887635231,0.7884514853358269,0.2930849753320217,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,50.64970779418945,56.85661220550537
54202,3,0.16399476234801114,0.44390321522951126,0.5312912836670876,0.25,0.5,0.25,0.75,0.25,0.0,0.25,0.25,0.5,53.33950901031494,58.7340202331543
54205,2,0.17826196054617563,1.835890253384908,-0.28897841026385623,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,54.27549489339193,42.97515106201172
54207,4,-0.41058204770088197,0.9048126339912415,-0.4615368269383907,0.6,0.2,0.2,0.0,0.8,0.2,0.6,0.2,0.2,40.97690200805664,39.83502082824707
54213,6,0.21778830673013413,0.9122955543654305,0.22854726442268916,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,54.805968965802876,54.766283307756694
54214,5,0.24415830398599306,0.7223596622546514,-0.7917840046187242,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,55.27554162343343,31.8895689646403
54215,3,0.005505757813807577,0.7875994294881821,0.05574018135666847,0.25,0.75,0.0,0.25,0.5,0.25,0.25,0.5,0.25,50.39500045776367,50.91026306152344
54226,2,0.5814281105995178,0.9402728080749512,-1.0265180468559265,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,63.00982538859049,26.752639770507812
54230,9,0.18574570566415788,1.1551065191626548,-0.2756019599735737,0.3,0.4,0.3,0.2,0.4,0.4,0.4,0.4,0.2,54.05837821960449,45.215632343292235
54237,2,0.277430256207784,0.5641796588897705,-0.4959548811117808,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,56.452860514322914,39.56302388509115
54250,3,0.01690232753753662,0.8750724047422409,-0.02220665104687214,0.25,0.75,0.0,0.0,0.75,0.25,0.25,0.75,0.0,50.40779495239258,49.73459529876709
54255,2,0.13121149937311807,0.9899468421936035,0.14952840407689413,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,54.0533701578776,53.361640294392906
54257,2,0.975602259238561,1.1300216813882191,0.12480948368708293,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,71.26734415690105,53.95452435811361
54262,3,0.5072685778141022,0.5933697894215584,0.10683954507112503,0.25,0.0,0.75,0.25,0.75,0.0,0.25,0.5,0.25,61.7320671081543,52.49139213562012
54265,3,-0.3235800117254257,0.741736389696598,-0.3077334053814411,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.75,0.0,43.05229473114014,45.505695819854736
54267,3,-0.033693403005599976,0.7099217176437378,-1.011580005288124,0.5,0.25,0.25,0.25,0.75,0.0,1.0,0.0,0.0,49.13789224624634,27.557730197906494
54268,3,1.2797248363494873,0.8251303657889366,0.24682552367448807,0.0,0.0,1.0,0.5,0.25,0.25,0.25,0.5,0.25,77.39167594909668,54.222914695739746
54269,2,-0.4899519781271617,0.9036977887153625,-0.2354763944943746,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,40.03519757588705,44.44796880086263
54278,6,0.9574780469494206,0.6091215780803135,0.06308678431170327,0.0,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,70.158447265625,51.3092223576137
54281,8,-0.2413083877828386,0.507891951335801,-0.38266052967972225,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,46.23649681939019,41.14455435011122
54283,3,0.17112670838832855,1.445720598101616,0.0380451288074255,0.25,0.5,0.25,0.0,0.5,0.5,0.25,0.75,0.0,55.001262187957764,51.00218105316162
54285,3,0.22311681509017944,0.6441235393285751,-0.0208852244541049,0.25,0.5,0.25,0.75,0.0,0.25,0.25,0.5,0.25,54.94967555999756,49.40688991546631
54290,2,-0.45150289102457464,1.2250659664471943,-0.36489059776067734,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,40.50858688354492,41.2312126159668
54303,2,-0.03444443643093109,0.4066922962665558,0.47162824869155884,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,49.243648529052734,58.75808842976888
54304,6,-0.42802198444093975,0.7408299488680703,0.08476852944919042,0.7142857142857143,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,40.311999457223074,52.082795006888254
54306,2,-0.7033691704273224,0.5143038729826609,0.29348429540793103,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,35.211672147115074,57.04055531819662
54307,10,0.23920516364953734,0.8180822973901575,0.4375788163055073,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.18181818181818182,0.45454545454545453,54.970638968727805,58.667245691472836
54315,3,0.25188713253010064,0.8279765769839287,-1.272243082523346,0.25,0.5,0.25,0.25,0.5,0.25,1.0,0.0,0.0,54.87086772918701,22.501169681549072
54316,3,0.25120751187205315,1.121361956000328,0.2798855183646083,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.25,55.20965337753296,56.211021423339844
54319,5,-0.06620552390813828,1.0350798467795055,0.36832959453264874,0.5,0.3333333333333333,0.16666666666666666,0.0,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,48.227712631225586,58.324310620625816
54320,2,-0.6436806817849478,0.6404127577940623,0.9862093813717365,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,35.04567019144694,70.71287027994792
54322,4,-0.023213064670562743,0.9871521234512329,0.1669899195432663,0.6,0.2,0.2,0.0,0.6,0.4,0.4,0.2,0.4,46.47188148498535,53.2902114868164
54323,6,-0.10837408048766,0.7974143368857247,0.22269288344042643,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.2857142857142857,46.77301352364676,55.41856711251395
54327,4,-0.41461874544620514,0.918750274181366,-0.2258444751612842,0.4,0.6,0.0,0.2,0.6,0.2,0.4,0.6,0.0,40.6011043548584,44.92031669616699
54330,3,-0.06986766308546066,0.8951198980212212,-0.3162391781806946,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.0,0.25,47.97802114486694,42.568764209747314
54331,5,0.29412796596686047,0.5916447937488556,0.09255608916282654,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,55.719340006510414,51.95288244883219
54332,4,0.09328337535262107,0.9749151229858398,-0.5668417602777481,0.2,0.6,0.2,0.4,0.2,0.4,0.6,0.4,0.0,51.103454971313475,36.97641220092773
54334,2,0.30706114570299786,0.4294120967388153,-0.713652491569519,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,56.3293399810791,33.09366226196289
54340,2,0.5957932869593302,0.9747163454691569,0.10029911001523335,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,61.00015449523926,50.84575907389323
54342,8,-0.18101901478237575,0.7427027722199758,-0.19814592153610042,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.1111111111111111,46.266959296332466,47.657443841298424
54346,4,0.0859761156141758,0.7125999152660369,-0.02735164910554886,0.4,0.2,0.4,0.4,0.4,0.2,0.4,0.4,0.2,51.972016143798825,49.02360305786133
54348,4,-0.32797684520483017,0.8396378755569458,-0.5588465094566345,0.4,0.4,0.2,0.2,0.4,0.4,0.8,0.0,0.2,42.77938690185547,37.773542404174805
54355,7,0.685329245403409,0.945631424896419,-0.09437291137874126,0.125,0.25,0.625,0.375,0.25,0.375,0.375,0.375,0.25,64.8065733909607,47.5117210149765
54356,4,0.034830419719219206,0.681364557147026,-0.31085641384124757,0.4,0.2,0.4,0.6,0.2,0.2,0.6,0.2,0.2,50.9042350769043,42.31655006408691
54363,8,-0.06574828260474735,0.7078634036911858,0.06151239573955536,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.2222222222222222,45.9011116027832,51.269723892211914
54364,6,-0.1629499069281987,0.9956367846046176,-0.16018111258745193,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,45.619667053222656,46.309321539742605
54368,4,0.5104532286524772,1.1179709076881408,0.40659756362438204,0.0,0.8,0.2,0.0,0.6,0.4,0.0,0.6,0.4,62.08740768432617,59.01380157470703
54372,4,-0.09099738597869873,0.6817112475633621,0.2926325500011444,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.4,0.4,47.77911911010742,56.85621299743652
54373,3,-0.7810300514101982,0.389969814568758,1.2815068885684013,0.75,0.25,0.0,0.75,0.25,0.0,0.0,0.25,0.75,31.87766408920288,75.45946598052979
54374,9,-0.1803854312747717,0.8165706604719162,-0.09689270853996276,0.3,0.5,0.2,0.1,0.7,0.2,0.5,0.3,0.2,46.46161699295044,47.42441940307617
54388,9,0.4315555036067963,0.7857083201408386,-0.2380949690937996,0.1,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.1,61.51413660049438,44.40108509063721
54392,6,-0.4403163492679596,0.5234544399593558,-0.06065155565738678,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,40.44323948451451,48.67151696341379
54400,4,-0.5113319128751754,0.9414571940898895,-0.7301438622176647,0.6,0.4,0.0,0.2,0.4,0.4,0.6,0.4,0.0,38.614937210083006,34.229970932006836
54401,5,0.32803044592340785,0.8643763413031896,-0.30168425291776657,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,56.74966239929199,42.386366526285805
54404,4,-0.06444781422615051,0.8937692463397979,0.18964871913194656,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.6,0.2,49.48316764831543,54.5898193359375
54405,2,-0.04092429578304291,0.20911423365275064,-0.8823327223459879,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,48.924914042154946,31.652329126993816
54414,3,-0.7682933509349823,1.0136288851499557,0.1395934335887432,1.0,0.0,0.0,0.0,0.25,0.75,0.25,0.5,0.25,32.03882884979248,53.39483642578125
54419,2,-0.29230475425720215,0.4293743868668874,0.41962796449661255,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,43.128604888916016,59.64083989461263
54422,3,0.4852333068847656,0.5947619527578354,-0.16124466806650162,0.25,0.0,0.75,0.25,0.75,0.0,0.5,0.25,0.25,61.18247938156128,46.506632804870605
54425,9,0.5171556755900383,0.9061983108520508,0.4121719986200333,0.2,0.5,0.3,0.3,0.4,0.3,0.1,0.5,0.4,59.61569614410401,58.98236789703369
54426,3,-0.47418008372187614,0.8285917118191719,-0.47172072529792786,0.25,0.75,0.0,0.5,0.0,0.5,0.5,0.25,0.25,45.18306314945221,41.40790414810181
54432,6,0.5244452314717429,0.7796017101832798,0.3783701796616827,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,61.07117189679827,56.72239031110491
54438,2,-0.21787293752034506,0.7415483991305033,-0.8066490093866984,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,44.34691619873047,32.84940846761068
54439,3,0.10250727832317352,0.7195484191179276,-0.6496264934539795,0.25,0.0,0.75,0.5,0.0,0.5,1.0,0.0,0.0,55.56124687194824,34.70887756347656
54442,4,0.09820924699306488,1.0246039569377898,0.7603816270828248,0.4,0.2,0.4,0.2,0.4,0.4,0.2,0.2,0.6,51.894278335571286,64.54574890136719
54445,11,0.23527752922382206,0.9193730962773164,0.04463560708488027,0.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,0.16666666666666666,0.6666666666666666,0.16666666666666666,55.379406134287514,50.97883256276449
54446,4,0.11021558344364166,0.5955347090959549,0.3808625817298889,0.2,0.8,0.0,0.6,0.2,0.2,0.0,0.6,0.4,52.7071891784668,58.004136657714845
54449,3,0.08480716496706009,0.499152023345232,-0.40496454387903214,0.25,0.25,0.5,0.75,0.25,0.0,0.5,0.25,0.25,52.67657399177551,41.77202796936035
54451,6,0.028447641858032773,0.7320853854928698,0.19765496466841018,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.8571428571428571,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,51.39624908992222,51.35297666277204
54456,3,-0.43301836401224136,0.985812246799469,0.7150067603215575,0.5,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.75,40.1913685798645,66.20230197906494
54463,3,-0.6101906262338161,1.2785207852721214,-0.5049907751381397,0.75,0.25,0.0,0.25,0.25,0.5,0.5,0.5,0.0,35.63221979141235,37.97941303253174
54465,5,0.004997054735819499,1.5443312227725983,-0.5206828638911247,0.5,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666666,50.021575609842934,38.885064442952476
54467,5,0.1619367723663648,1.1198546489079793,-0.13108684991796812,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,53.45796203613281,46.54539108276367
54469,3,0.9333640560507774,0.9313547611236572,-0.11505487933754921,0.0,0.25,0.75,0.25,0.5,0.25,0.25,0.5,0.25,69.10071277618408,47.192564964294434
54471,2,-0.67867211997509,0.38804036378860474,0.5258117119471232,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,36.61786492665609,60.98030471801758
54475,5,0.19230893750985464,1.1589350004990895,0.0006161133448282877,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,54.09203910827637,50.3727601369222
54476,4,-0.6974306464195251,1.0185146272182464,0.6204535245895386,0.8,0.2,0.0,0.4,0.0,0.6,0.2,0.4,0.4,35.12064609527588,59.371209716796876
54492,5,0.013344210882981619,0.6609777311484019,-0.21851865450541177,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,49.89738337198893,45.252511978149414
54493,3,0.3563251197338104,1.124230995774269,-1.034070923924446,0.25,0.25,0.5,0.25,0.25,0.5,1.0,0.0,0.0,57.902244091033936,26.717487812042236
54497,2,0.0576945294936498,0.4420628547668457,0.5648363928000132,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,50.5999329884847,61.48384475708008
54502,7,0.1636385158635676,1.0803295597434044,-0.3553621666505933,0.375,0.25,0.375,0.125,0.5,0.375,0.5,0.25,0.25,52.791314363479614,42.13577437400818
54507,10,0.3301492401144721,0.8830550516193564,0.16209667988798834,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.36363636363636365,56.24326532537287,54.81303267045455
54508,2,0.4957978626092275,0.711704671382904,0.35630398988723755,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,61.088331858317055,57.38018544514974
54510,4,-0.46290647983551025,1.066529428958893,0.026355587318539618,0.6,0.0,0.4,0.2,0.4,0.4,0.2,0.6,0.2,41.20530967712402,50.18234405517578
54513,9,-0.028781020641326906,0.7619158655405045,-0.3014333680272102,0.5,0.2,0.3,0.6,0.1,0.3,0.5,0.4,0.1,48.08010978698731,43.89474840164185
54520,2,-0.11155342062314351,0.7373788853486379,-0.027959468464056652,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,47.25970458984375,49.355557123819985
54526,2,-0.16586867968241373,0.9195308089256287,0.4988186756769816,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,45.97576649983724,60.49007987976074
54527,2,0.14192809661229452,0.5905221303304037,0.41772543887297314,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,53.49075571695963,59.185638427734375
54528,9,-0.1624332319945097,0.8339960291981697,0.5763721220195294,0.3,0.6,0.1,0.4,0.3,0.3,0.0,0.6,0.4,46.3790843963623,63.26617584228516
54536,8,0.02752754671706094,0.9758204056157006,-0.1592625036007828,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.2222222222222222,50.44505182902018,47.21976280212402
54544,3,1.4542807154357433,1.0685888975858688,-0.35893576592206955,0.0,0.25,0.75,0.0,0.5,0.5,0.5,0.5,0.0,78.46359729766846,42.96834707260132
54545,4,0.3311056911945343,0.9437693774700164,0.42625589966773986,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.6,57.35134048461914,59.23944282531738
54546,2,0.5259935657183329,0.5675992767016093,0.0636612984041373,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,59.724657694498696,51.587354024251304
54552,3,-0.33805401623249054,1.0879873931407928,-0.30632757022976875,0.75,0.0,0.25,0.25,0.25,0.5,0.5,0.5,0.0,41.59485912322998,43.22929811477661
54555,7,-0.3685088586062193,0.5683608409017324,-0.01930423080921173,0.375,0.625,0.0,0.25,0.75,0.0,0.5,0.125,0.375,41.682005882263184,48.9453364610672
54559,5,0.05544967452685038,0.7918175651381413,-0.4442296276489894,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,51.22787952423096,40.566005071004234
54561,3,-0.4726287052035332,0.5096510872244835,-0.5211409917101264,0.5,0.25,0.25,0.5,0.5,0.0,0.5,0.5,0.0,40.358240604400635,37.84116458892822
54563,3,-0.5645014941692352,0.81183260679245,0.14351443201303482,0.25,0.75,0.0,0.25,0.5,0.25,0.25,0.25,0.5,38.754005670547485,53.35655641555786
54564,3,0.4567244201898575,0.8532088659703732,-0.1643071100115776,0.25,0.25,0.5,0.5,0.0,0.5,0.5,0.0,0.5,60.732065200805664,48.192774295806885
54565,2,0.29765917857487995,0.4344058434168498,0.17440913617610931,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.89798100789388,53.788046518961586
54567,6,-0.41903942663754734,0.96108792083604,0.07258909940719604,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.2857142857142857,40.54958724975586,50.780727931431365
54572,3,0.5872584655880928,0.8983944207429886,0.767818920314312,0.5,0.0,0.5,0.25,0.25,0.5,0.0,0.25,0.75,59.66428232192993,68.19915103912354
54576,2,0.3463233709335327,0.575698177019755,-0.002983654538790385,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,58.091532389322914,50.108847300211586
54578,2,-0.4738809292515119,0.44102125366528827,-0.922968457142512,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,38.74401728312174,29.43274434407552
