group_id,category,size,pair_avg_sim,pair_min_sim,pair_max_sim,top_terms
HIGH_01951,HIGH,5,0.7547324299812317,0.5824074149131775,1.0000001192092896,"engineer, mechanical, design"
HIGH_02700,HIGH,5,0.7542905211448669,0.5447842478752136,0.9999999403953552,"hotel, porter, healthcare, assistant, cook"
HIGH_00713,HIGH,5,0.752268373966217,0.485672116279602,0.9999999403953552,"event, manager, chief, executive, officer, management, assistant"
HIGH_02050,HIGH,5,0.7502782940864563,0.5578557252883911,1.0000001192092896,"promotions, demonstrator, centre, agent, mover, home, care, aide"
HIGH_02835,HIGH,5,0.7496943473815918,0.6235253214836121,1.0000001192092896,"assistant, administrative, legal, secretary, accounting"
HIGH_01923,HIGH,5,0.7490485906600952,0.5687410235404968,1.0,"fitter, turner, motor, vehicle, parts, assembler, cook, mover, project, manager"
HIGH_02606,HIGH,5,0.7465354800224304,0.5351616740226746,1.0000001192092896,"assistant, management, telephone, switchboard, operator, healthcare"
HIGH_00359,HIGH,5,0.7460572123527527,0.641990602016449,0.9999998807907104,"building, construction, worker, mover, garden, labourer"
HIGH_00792,HIGH,5,0.7450615167617798,0.5321047902107239,0.9999999403953552,"shelf, filler, mover, extra"
HIGH_02120,HIGH,5,0.7437433004379272,0.487182080745697,0.9999999403953552,"assistant, doctors, surgery, medical, administrative, dental, chairside, bookkeeper"
HIGH_01098,HIGH,5,0.7436243891716003,0.5977264642715454,0.9999998807907104,"technical, communicator, journalist"
HIGH_01322,HIGH,5,0.7407028079032898,0.5479748249053955,1.0,"worker, construction, civil, engineering, road, building, cabinet, maker"
HIGH_02233,HIGH,5,0.7395272254943848,0.5283709168434143,1.0000001192092896,"commercial, sales, representative, building, materials, specialised, seller, centre, agent"
HIGH_01627,HIGH,5,0.7372910380363464,0.5432950854301453,1.0000001192092896,"chief, executive, officer, technical, sales, representative, industrial, designer"
HIGH_02429,HIGH,5,0.7363152503967285,0.5312396287918091,1.0,"assistant, sales, management, centre, agent"
HIGH_02628,HIGH,5,0.734488844871521,0.536858081817627,1.0,"social, pedagogue, office, clerk"
HIGH_01562,HIGH,5,0.7331987619400024,0.5901169180870056,0.8715386986732483,"postman, postwoman, sales, account, manager, mover"
HIGH_00611,HIGH,5,0.7327489852905273,0.4873442947864532,1.000000238418579,"quality, engineering, technician, tool, die, maker, production, supervisor"
HIGH_01709,HIGH,5,0.7325197458267212,0.5246430039405823,0.9999999403953552,"home, care, aide, chemistry, technician, shelf, filler"
HIGH_02060,HIGH,5,0.7320373058319092,0.4821127355098724,0.9999999403953552,"product, manager, business, analyst, assistant, lecturer"
HIGH_00959,HIGH,5,0.7317847013473511,0.4689249992370605,1.0,"optical, instrument, repairer, mover, office, clerk, industrial, machinery, mechanic"
HIGH_01363,HIGH,5,0.7314311265945435,0.5749981999397278,1.0,"software, developer, office, manager"
HIGH_00044,HIGH,5,0.7311246991157532,0.4861010611057281,1.0000001192092896,"chief, executive, officer, manager, department, financial, accountant"
HIGH_01069,HIGH,5,0.7308171987533569,0.5699387788772583,1.0000001192092896,"developer, software, web, centre, agent"
HIGH_02107,HIGH,5,0.7300332188606262,0.5642244219779968,0.9999998211860656,"editorial, assistant, technical, communicator"
HIGH_02707,HIGH,5,0.729798436164856,0.5569876432418823,1.0000001192092896,"assistant, lecturer, secondary, school, teacher, centre, agent"
HIGH_02451,HIGH,5,0.7295256853103638,0.4984587728977203,0.9999998807907104,"clerk, management, assistant, data, entry, office, centre, agent"
HIGH_00424,HIGH,5,0.7294179201126099,0.502941370010376,0.9999999403953552,"sales, assistant, child, care, worker, social, pedagogue"
HIGH_02671,HIGH,5,0.7282559871673584,0.5210413336753845,1.0000001192092896,"engineer, quality, assistant, lecturer, environmental"
HIGH_02536,HIGH,5,0.7280782461166382,0.5357537269592285,1.0,"office, clerk, gaming, inspector"
HIGH_01027,HIGH,5,0.7267550230026245,0.4609479010105133,1.0,"photographer, mover, photojournalist, bookkeeper"
HIGH_02538,HIGH,5,0.7240427732467651,0.4859090149402618,1.0000001192092896,"business, consultant, product, manager"
HIGH_02286,HIGH,5,0.722750186920166,0.5476154088973999,0.9999999403953552,"building, construction, worker, hairdresser, mover"
HIGH_01525,HIGH,5,0.7215604186058044,0.4545736610889435,0.9999999403953552,"postman, postwoman, domestic, housekeeper, dental, technician"
HIGH_01402,HIGH,5,0.7197861671447754,0.5329769253730774,1.0,"membership, manager, bookkeeper, mover"
HIGH_01339,HIGH,5,0.7194675803184509,0.6060184836387634,0.866970419883728,"manager, human, resources, office, department, business"
HIGH_02850,HIGH,5,0.7162221670150757,0.5618874430656433,1.0000001192092896,"dietetic, technician, dietitian, bookkeeper, healthcare, assistant"
HIGH_00615,HIGH,5,0.7157715559005737,0.5262858867645264,1.0,"assistant, lecturer, geophysicist, mathematician, hydrologist, ecologist"
HIGH_02362,HIGH,5,0.714917778968811,0.4897005259990692,1.0000001192092896,"social, pedagogue, disability, support, worker, healthcare, assistant"
HIGH_02099,HIGH,5,0.7146328687667847,0.5814220905303955,0.8592725992202759,"occupational, health, safety, inspector, cook, biochemist, chief, executive, officer, meteorologist, management, assistant"
HIGH_02146,HIGH,5,0.714033305644989,0.4970665574073791,1.0,"metal, sawing, machine, operator, sales, assistant, mover, factory, hand"
HIGH_00366,HIGH,5,0.7138876914978027,0.5231461524963379,1.000000238418579,"social, worker, project, manager"
HIGH_01452,HIGH,5,0.7135027647018433,0.5228389501571655,0.9999999403953552,"cook, specialised, seller, bakery"
HIGH_00998,HIGH,5,0.7126730680465698,0.5168942213058472,0.9131234288215636,"building, construction, worker, rail, layer, factory, hand, groom, management, assistant"
HIGH_02064,HIGH,5,0.7126052379608154,0.5042443871498108,1.0,"office, clerk, social, worker, psychotherapist"
HIGH_02814,HIGH,5,0.7119324803352356,0.519887387752533,1.0,"journalist, interpreter, dramaturge, mover, historian"
HIGH_02735,HIGH,5,0.7109017372131348,0.4934417903423309,0.9999998807907104,"project, manager, contact, centre, supervisor, psychotherapist, secretary"
HIGH_02548,HIGH,5,0.7104305028915405,0.5198796987533569,1.0,"shelf, filler, hotel, butler"
HIGH_00182,HIGH,5,0.7092127799987793,0.50885409116745,0.9224048256874084,"mover, security, guard, shelf, filler, garden, labourer"
HIGH_01212,HIGH,5,0.7059921026229858,0.5142202973365784,0.904764711856842,"mover, shelf, filler, office, clerk"
HIGH_02133,HIGH,5,0.7057498097419739,0.53884357213974,0.9999999403953552,"doctors, surgery, assistant, worker, social, child, care"
HIGH_00246,HIGH,5,0.7053537964820862,0.5401563048362732,0.9999998807907104,"centre, agent, bookkeeper"
HIGH_02853,HIGH,5,0.7039127945899963,0.5756708383560181,1.0,"social, pedagogue, office, manager"
HIGH_01974,HIGH,5,0.7021192908287048,0.5682455897331238,0.9999998211860656,"project, manager, engineer, quality, electronics"
HIGH_02476,HIGH,5,0.7017167806625366,0.5083131194114685,1.0000001192092896,"cabinet, maker, motor, vehicle, parts, assembler, coordinator"
HIGH_00041,HIGH,5,0.7012355923652649,0.5258307456970215,1.0000001192092896,"assistant, management, human, resources, employment, agent"
HIGH_00610,HIGH,5,0.7002402544021606,0.5004003643989563,1.0,"department, manager, accountant, mover"
HIGH_01748,HIGH,5,0.6993975639343262,0.4669660627841949,0.9999999403953552,"office, clerk, specialised, seller, bookshop"
HIGH_02453,HIGH,5,0.699384868144989,0.5204682946205139,0.9999999403953552,"care, foster, support, worker, early, years, teaching, assistant, hairdresser, tax, clerk, home, aide"
HIGH_02117,HIGH,5,0.6985977292060852,0.5240749716758728,1.0,"hairdresser, sales, assistant"
HIGH_02280,HIGH,5,0.6969335675239563,0.4741158783435821,0.9999998807907104,"mining, assistant, factory, hand, mover, conservator"
HIGH_02265,HIGH,5,0.6966683268547058,0.4630744457244873,1.0,"technical, sales, representative, human, resources, assistant, event, manager, hotel, porter, night, auditor"
HIGH_00167,HIGH,5,0.6953548789024353,0.5330726504325867,0.8661354184150696,"web, content, manager, technical, communicator, interpreter, centre, agent, photographer"
HIGH_02854,HIGH,5,0.6947546005249023,0.4658761620521545,0.9999999403953552,"manager, department, product, advertising"
HIGH_01163,HIGH,5,0.6941521167755127,0.468493789434433,1.0,"social, worker, early, years, teaching, assistant, community"
HIGH_02205,HIGH,5,0.6941498517990112,0.5197392702102661,1.0,"sales, representative, medical, commercial, centre, agent, assistant, lecturer"
HIGH_00175,HIGH,5,0.6934430599212646,0.5003646612167358,0.8419440388679504,"management, assistant, postman, postwoman, mover"
HIGH_01453,HIGH,5,0.6932283639907837,0.4689226746559143,0.9999999403953552,"live, chat, operator, centre, agent, healthcare, assistant, mover"
HIGH_02467,HIGH,5,0.6912163496017456,0.4599642157554626,1.0000001192092896,"manager, mechanical, engineer, project, department"
HIGH_01697,HIGH,5,0.6905696392059326,0.476997435092926,0.9999999403953552,"mover, garden, labourer, metal, sawing, machine, operator, recycling, worker"
HIGH_02149,HIGH,5,0.6891522407531738,0.5712587237358093,1.0000001192092896,"civil, engineering, worker, metal, sawing, machine, operator, factory, hand"
HIGH_02614,HIGH,5,0.6872676610946655,0.4787794947624206,1.0,"home, care, aide, cook, shelf, filler"
HIGH_02610,HIGH,5,0.6868054270744324,0.4604517817497253,1.0,"factory, hand, building, construction, worker, mover, coordinator"
HIGH_02477,HIGH,5,0.6846165060997009,0.551298201084137,0.9006036520004272,"vehicle, technician, metal, sawing, machine, operator, mover"
HIGH_01373,HIGH,5,0.6837458610534668,0.4817483723163605,1.0000001192092896,"management, assistant, tax, clerk, bookkeeper"
HIGH_01168,HIGH,5,0.6827971935272217,0.5621389746665955,0.8194833993911743,"bookkeeper, financial, planner, tax, clerk, mover"
HIGH_00186,HIGH,5,0.6825984120368958,0.5013381838798523,1.0000001192092896,"commercial, sales, representative, membership, manager, management, assistant"
HIGH_01824,HIGH,5,0.6820208430290222,0.5357767939567566,0.9999999403953552,"assistant, management, motor, vehicles, specialised, seller, accountant, accounting"
HIGH_00129,HIGH,5,0.6813005208969116,0.4834067225456238,1.0000001192092896,"household, appliances, repair, technician, building, caretaker, mover, event, manager, office, clerk, lieutenant"
HIGH_01247,HIGH,5,0.6779753565788269,0.4542514681816101,1.0000001192092896,"legal, consultant, chief, executive, officer, flight, attendant, lawyer"
HIGH_00320,HIGH,5,0.6775118112564087,0.5030815601348877,1.0000001192092896,"real, estate, manager, mover, building, caretaker, purchaser"
HIGH_00941,HIGH,5,0.6757975816726685,0.4532487094402313,0.9999998807907104,"factory, hand, security, guard, mover"
HIGH_02861,HIGH,5,0.6750169992446899,0.4622069001197815,1.0000001192092896,"manager, project, research, development, department, operations"
HIGH_00631,HIGH,5,0.6748308539390564,0.503142774105072,0.9999999403953552,"assistant, social, work, sales, mover"
HIGH_02026,HIGH,5,0.6747148036956787,0.4668527543544769,1.0,"specialised, seller, bakery, food, production, operator, flower, garden"
HIGH_01928,HIGH,5,0.6747051477432251,0.4572844803333282,1.0,"assistant, lecturer, quality, services, manager, food, analyst"
HIGH_01329,HIGH,5,0.6736198663711548,0.5441877245903015,0.9999999403953552,"mover, recycling, worker, postman, postwoman"
HIGH_02079,HIGH,5,0.6724334955215454,0.483982115983963,0.9999998211860656,"manager, web, content, online, marketer, ebusiness, marketing, assistant"
HIGH_02699,HIGH,5,0.6720103025436401,0.5294548273086548,1.0000001192092896,"food, production, operator, garden, labourer, factory, hand"
HIGH_01197,HIGH,5,0.6717976331710815,0.5092753171920776,0.9999999403953552,"office, clerk, amusement, recreation, attendant, postman, postwoman"
HIGH_02769,HIGH,5,0.6714629530906677,0.5156019926071167,1.0000001192092896,"commercial, sales, representative, office, clerk"
HIGH_00475,HIGH,5,0.6698169708251953,0.497478187084198,0.9999998807907104,"sewing, machinist, sales, assistant, mover"
HIGH_01442,HIGH,5,0.6692914366722107,0.4858708679676056,1.0000001192092896,"social, pedagogue, child, care, worker, specialist, nurse, vocational, teacher"
HIGH_00996,HIGH,5,0.6685347557067871,0.4912485778331756,0.9999999403953552,"home, care, aide, metal, machine, operator, sawing, drawing, commissioning, engineer, healthcare, assistant"
HIGH_02439,HIGH,5,0.6675344705581665,0.496113657951355,0.9999998807907104,"sales, assistant, manicurist"
HIGH_01059,HIGH,5,0.6655005216598511,0.4821041524410248,0.9999999403953552,"sales, account, manager, centre, supervisor, contact"
HIGH_02493,HIGH,5,0.6652887463569641,0.4988375008106231,0.9999998807907104,"child, care, worker, assistant, healthcare, nurse"
HIGH_01634,HIGH,5,0.6646605730056763,0.4956892728805542,0.9999999403953552,"cook, domestic, housekeeper, building, caretaker"
HIGH_02372,HIGH,5,0.6646599173545837,0.5380739569664001,0.8983858227729797,"human, resources, manager, chief, executive, officer, assistant"
HIGH_01670,HIGH,5,0.6640040278434753,0.4678758978843689,0.9999998211860656,"shelf, filler, doctors, surgery, assistant"
HIGH_02789,HIGH,5,0.6633622050285339,0.4580938220024109,1.0,"raw, materials, warehouse, specialist, machine, operator, supervisor, inventory, coordinator, office, manager"
HIGH_02837,HIGH,5,0.6579206585884094,0.4808067977428436,1.0,"healthcare, assistant, home, care, aide, mover"
HIGH_01903,HIGH,5,0.6541920900344849,0.4560259580612182,1.0000001192092896,"hotel, porter, food, production, operator, postman, postwoman"
HIGH_02495,HIGH,5,0.6519497632980347,0.4646572768688202,0.9999999403953552,"clerk, payroll, office, bookkeeper"
HIGH_02592,HIGH,5,0.6518065333366394,0.5285791158676147,1.0,"furniture, assembler, coordinator, mover, photographer"
HIGH_02559,HIGH,5,0.6509438753128052,0.5268998146057129,0.9999999403953552,"manager, membership, human, resources, officer, intercultural, communication, consultant, event"
HIGH_02822,HIGH,5,0.6504114866256714,0.5150982141494751,1.0000001192092896,"business, analyst, mathematician, accountant, debt, collector, psychologist"
HIGH_02605,HIGH,5,0.6502324938774109,0.4939406514167785,1.0,"garden, labourer, house, sitter, mover, textile, articles, manufacturer"
HIGH_01939,HIGH,5,0.6490371823310852,0.5025774836540222,0.8339983820915222,"operator, motor, vehicle, parts, assembler, food, production, metal, sawing, machine, gaming, inspector, solderer, factory, hand"
HIGH_00711,HIGH,5,0.646345853805542,0.4559441804885864,0.9999999403953552,"technician, performance, lighting, stage, tree, surgeon, cabinet, maker"
HIGH_02393,HIGH,5,0.6459223031997681,0.5219025611877441,0.9999999403953552,"mover, office, clerk, metal, sawing, machine, operator"
HIGH_01423,HIGH,5,0.6444195508956909,0.485484629869461,1.0000001192092896,"financial, fraud, examiner, accountant, controller, bookkeeper, accounting, assistant"
HIGH_02328,HIGH,5,0.6443170309066772,0.5167521238327026,1.0,"vocational, teacher, dietitian, bookkeeper, hairdresser, sales, assistant"
HIGH_02374,HIGH,5,0.6417528986930847,0.4576510190963745,0.806450605392456,"shelf, filler, bakery, specialised, seller, sales, assistant"
HIGH_01391,HIGH,5,0.640375018119812,0.4676045179367065,0.921118438243866,"sales, support, assistant, centre, contact, supervisor, agent, shelf, filler"
HIGH_02220,HIGH,5,0.6398813724517822,0.4834615588188171,1.0,"assistant, lecturer, geologist, archaeologist, linguist"
HIGH_02329,HIGH,5,0.6396703720092773,0.4607764184474945,0.9999998807907104,"technician, scientific, laboratory, biotechnical, environmental, office, clerk, shelf, filler"
HIGH_02302,HIGH,5,0.6394249796867371,0.5182162523269653,1.0,"secretary, hotel, porter, interpreter"
HIGH_00830,HIGH,5,0.6392256617546082,0.4867898523807525,0.8828554153442383,"mover, worker, building, construction, vehicle, maintenance, attendant, livestock, groom"
HIGH_02482,HIGH,5,0.6384174227714539,0.4976752400398254,1.0,"cabinet, maker, mover, building, caretaker"
HIGH_02761,HIGH,5,0.6378368139266968,0.4674059152603149,1.0000001192092896,"office, manager, clerk, mover"
HIGH_01905,HIGH,5,0.6369909048080444,0.4661677479743957,0.8328196406364441,"centre, contact, supervisor, specialised, seller, bookshop, agent"
HIGH_01538,HIGH,5,0.6365507245063782,0.4893672466278076,0.9999998211860656,"activity, leader, centre, agent, mover, dog, trainer, factory, hand"
HIGH_02278,HIGH,5,0.6360152959823608,0.5216489434242249,0.8941851258277893,"higher, education, lecturer, chief, executive, officer, special, groups, official, stage, director"
HIGH_02817,HIGH,5,0.6357050538063049,0.4997186362743377,0.8862135410308838,"mover, factory, hand, food, production, operator"
HIGH_02879,HIGH,5,0.6351404190063477,0.4673807024955749,1.000000238418579,"bakery, specialised, seller, sales, assistant, mover, domestic, housekeeper"
HIGH_00740,HIGH,5,0.6347004771232605,0.4942775368690491,0.759977400302887,"bookkeeper, financial, planner, management, assistant, accountant"
HIGH_02291,HIGH,5,0.6336176991462708,0.4831438064575195,0.9999999403953552,"specialised, seller, home, care, aide, textile, sales, assistant"
HIGH_01719,HIGH,5,0.6319578886032104,0.4922952651977539,1.0,"assistant, vocational, teacher, lecturer, auxiliary, nursing, midwifery, nurse"
HIGH_02479,HIGH,5,0.6302279829978943,0.4691866040229797,0.793510913848877,"social, special, educational, needs, teacher, worker, pedagogue, community, building, construction"
HIGH_02637,HIGH,5,0.6282299160957336,0.5016714930534363,0.8498676419258118,"online, marketer, mover, office, clerk, cartographer, management, assistant"
HIGH_01875,HIGH,5,0.6271422505378723,0.4566627740859985,1.0,"management, assistant, biophysicist, volunteer, mentor, screen, making, technician, prison, officer, prompter"
HIGH_02242,HIGH,5,0.6252871155738831,0.4728622734546661,1.0,"sales, manager, motor, vehicles, specialised, seller, account, higher, education, lecturer, assistant"
HIGH_02528,HIGH,5,0.6250845193862915,0.4720449447631836,1.000000238418579,"manager, human, resources, assistant, sales, office"
HIGH_02370,HIGH,5,0.6248868703842163,0.4609164297580719,1.0,"sales, assistant, shelf, filler, postman, postwoman"
HIGH_00715,HIGH,5,0.6248334050178528,0.5007238388061523,1.0000001192092896,"building, construction, worker, mover, shelf, filler"
HIGH_01216,HIGH,5,0.6241758465766907,0.4625311493873596,0.8303568959236145,"manager, product, membership, advertising, branch, department"
HIGH_02365,HIGH,5,0.6238178014755249,0.4753724932670593,1.0000001192092896,"coordinator, inventory, mover"
HIGH_01897,HIGH,5,0.6203405857086182,0.4890145063400268,0.861057698726654,"social, pedagogue, language, school, teacher, shelf, filler, tutor, picture, editor"
HIGH_01320,HIGH,5,0.6193673014640808,0.4614327847957611,0.7923204302787781,"power, tool, repair, technician, mover, home, care, aide, sewing, machinist"
HIGH_02841,HIGH,5,0.6182823181152344,0.4538596272468567,0.8778875470161438,"bank, teller, sales, technical, representative, purchaser, assistant, account, manager"
HIGH_02483,HIGH,5,0.616737425327301,0.4627878367900848,0.8690522909164429,"software, developer, engineer, research, data, cloud, devops"
HIGH_00741,HIGH,5,0.616048276424408,0.4600907862186432,1.0,"construction, manager, building, worker"
HIGH_02223,HIGH,5,0.6149041056632996,0.505269467830658,0.6973567008972168,"labour, market, policy, officer, assistant, linguist, bookkeeper, management, administrative, office, clerk"
HIGH_02697,HIGH,5,0.6142933368682861,0.4754320085048675,0.9999999403953552,"social, worker, educational, researcher, shelf, filler, copy, editor, pedagogue, healthcare, assistant"
HIGH_01354,HIGH,5,0.613876223564148,0.472168505191803,1.0000001192092896,"tax, clerk, assistant, management, mover, administrative"
HIGH_01089,HIGH,5,0.6131597757339478,0.4601063728332519,1.0,"social, worker, office, manager"
HIGH_01626,HIGH,5,0.6126960515975952,0.4652015566825866,0.8714959621429443,"designer, fashion, clothing, graphic, art, director, digital, games"
HIGH_02675,HIGH,5,0.6120108366012573,0.4607715606689453,1.0000001192092896,"postman, postwoman, recycling, worker, domestic, electrician"
HIGH_01978,HIGH,5,0.6097081899642944,0.4680927097797394,1.0000001192092896,"fuel, station, specialised, seller, mover, security, guard"
HIGH_01305,HIGH,5,0.6091820001602173,0.4846247434616089,0.7077680826187134,"civil, engineering, worker, printed, circuit, board, assembler, factory, hand, garden, labourer, mover"
HIGH_01107,HIGH,5,0.6073501706123352,0.4654312431812286,0.8485344052314758,"worker, building, construction, printed, circuit, board, assembler, civil, engineering, mover, drafter"
HIGH_01662,HIGH,5,0.6053460240364075,0.4697336256504059,0.807316243648529,"motor, vehicle, vehicles, specialised, seller, assembly, supervisor, technician, garage, manager"
HIGH_00139,HIGH,5,0.6049266457557678,0.4543425440788269,1.0,"home, care, aide, building, construction, worker, shelf, filler, sales, assistant"
HIGH_02698,HIGH,5,0.603666365146637,0.461168110370636,1.0000001192092896,"assistant, management, office, clerk, sales, producer"
HIGH_02428,HIGH,5,0.6014528274536133,0.472285658121109,1.0,"sales, assistant, shelf, filler, office, clerk"
HIGH_02217,HIGH,5,0.6004465222358704,0.4686910510063171,1.0000001192092896,"teacher, higher, education, lecturer, school, secondary, primary, vocational"
HIGH_01749,HIGH,5,0.5997480154037476,0.4702348411083221,0.8354010581970215,"engineer, research, quality, manufacturing, industrial, mechanical"
HIGH_00901,HIGH,5,0.5994552373886108,0.4604495167732239,0.850591242313385,"office, clerk, home, care, aide, administrative, assistant, mover, exhibition, curator"
HIGH_02847,HIGH,5,0.5988354086875916,0.4780411422252655,0.7530608773231506,"manager, public, relations, technical, communicator, spokesperson, officer, ebusiness, online, marketer, business, analyst, office"
HIGH_02535,HIGH,5,0.5985657572746277,0.4904894828796386,1.0,"sewing, machinist, building, construction, worker, shelf, filler"
HIGH_02776,HIGH,5,0.5984821319580078,0.4623958170413971,0.8863024711608887,"commercial, sales, representative, destination, manager, office, clerk"
HIGH_00328,HIGH,5,0.5972394943237305,0.4612736105918884,0.8324943780899048,"security, guard, postman, postwoman, usher"
HIGH_01176,HIGH,5,0.5970000624656677,0.459850013256073,0.8119495511054993,"metal, sawing, machine, operator, worker, motor, vehicle, parts, assembler, building, construction, mover, civil, engineering, factory, hand, hairdresser"
HIGH_02272,HIGH,5,0.5968232750892639,0.513428270816803,0.6799390316009521,"assistant, secondary, school, teacher, editorial, management, healthcare, administrative, sales, support"
HIGH_01550,HIGH,5,0.5948283076286316,0.4627777636051178,0.7103661894798279,"chief, executive, officer, hairdresser, assistant, lecturer, accountant, purchaser, psychotherapist"
HIGH_02096,HIGH,5,0.5946604013442993,0.4571341276168823,0.8388011455535889,"worker, building, construction, crop, production, metal, sawing, machine, operator, factory, hand, mover, postman, postwoman, recycling"
HIGH_02294,HIGH,5,0.5916503667831421,0.4822834730148315,0.9999999403953552,"technician, engineering, power, tool, repair, instrumentation, electromechanical, industrial, electrician"
HIGH_02723,HIGH,5,0.5915212035179138,0.491129606962204,0.9999998807907104,"worker, vehicle, maintenance, attendant, building, construction, civil, engineering, factory, hand"
HIGH_01383,HIGH,5,0.5908544659614563,0.4624504745006561,0.7486066818237305,"market, research, analyst, purchaser, bookkeeper, administrative, assistant, online, marketer, marketing, consultant"
HIGH_01502,HIGH,5,0.5902284979820251,0.465378850698471,0.7064723968505859,"manager, regulatory, affairs, assistant, lecturer, project, chemist, microbiologist, operations"
HIGH_02795,HIGH,5,0.589950680732727,0.4733906686306,0.9999999403953552,"manager, real, estate, industrial, production, office, clerk, construction, agent"
HIGH_02471,HIGH,5,0.589553952217102,0.5094098448753357,0.7293375730514526,"building, construction, worker, mover, garden, labourer"
HIGH_02327,HIGH,5,0.5889285802841187,0.500117301940918,0.6709328889846802,"wearing, apparel, patternmaker, home, care, aide, sales, assistant, manager, mover, office, event"
HIGH_02643,HIGH,5,0.5884925723075867,0.4716796875,1.0000001192092896,"human, resources, manager, office, clerk, assistant, lecturer, secretary"
HIGH_02537,HIGH,5,0.5871360301971436,0.4673646986484527,0.8918159008026123,"financial, planner, management, assistant, civil, engineer"
HIGH_02763,HIGH,5,0.5836830735206604,0.4592790305614471,0.9999999403953552,"financial, planner, manager, accounting, controller, employment, agent"
HIGH_02704,HIGH,5,0.5831103920936584,0.4525427222251892,0.9999999403953552,"mover, food, production, operator, office, clerk, interpreter"
HIGH_00891,HIGH,5,0.5830677151679993,0.4892034530639648,1.0,"dental, chairside, assistant, shelf, filler, mover, office, clerk"
HIGH_00269,HIGH,5,0.5819674730300903,0.4811367690563202,0.6826497316360474,"building, construction, worker, printed, circuit, board, assembler, garden, labourer, mover, shelf, filler"
HIGH_02632,HIGH,5,0.5810980200767517,0.4722302854061126,0.865440845489502,"office, clerk, sales, support, assistant, bookkeeper, mover, purchaser"
HIGH_01432,HIGH,5,0.580396831035614,0.4534298181533813,1.0000001192092896,"worker, heating, technician, building, construction, civil, engineering, livestock"
HIGH_01797,HIGH,5,0.5760258436203003,0.4809905290603637,0.9999998807907104,"home, care, aide, shelf, filler, motor, vehicle, parts, assembler, healthcare, assistant, payroll, clerk"
HIGH_02686,HIGH,5,0.5747827291488647,0.4780298471450805,1.0,"factory, hand, metal, sawing, machine, operator, garden, labourer"
HIGH_00916,HIGH,5,0.5729223489761353,0.4619705080986023,0.6464626789093018,"assistant, sales, shelf, filler, mover, management, receptionist, musician"
HIGH_02098,HIGH,5,0.572295069694519,0.4718632698059082,1.0000001192092896,"building, construction, worker, shelf, filler, mover"
HIGH_01725,HIGH,5,0.5633172392845154,0.4842609167098999,0.7085134387016296,"mover, metal, sawing, machine, operator, inventory, coordinator, factory, hand"
HIGH_01830,HIGH,5,0.5625672340393066,0.4576494991779327,0.7325034141540527,"worker, crop, production, shelf, filler, building, construction, recycling, mover"
HIGH_02165,HIGH,5,0.5622639060020447,0.4946340322494507,0.7829638719558716,"product, quality, controller, shelf, filler, healthcare, assistant, mover"
HIGH_01335,HIGH,5,0.559190034866333,0.4579870402812958,0.6490298509597778,"assistant, sales, support, specialised, seller, management, mover"
HIGH_02848,HIGH,5,0.5576833486557007,0.4534756243228912,0.9999999403953552,"clerk, tax, accountant, office, secretary, auditing"
HIGH_01540,HIGH,5,0.5561916828155518,0.4544596970081329,0.6618114113807678,"industrial, machinery, mechanic, technician, engineering, chemistry, mechatronics, heating"
HIGH_01594,HIGH,5,0.5561493039131165,0.4739506244659424,0.9999999403953552,"manager, department, project, librarian, hospitality, revenue, ebusiness"
HIGH_02437,HIGH,5,0.5547739863395691,0.4563558101654053,0.6796074509620667,"shelf, filler, sales, assistant, home, care, aide"
HIGH_02415,HIGH,5,0.5522224307060242,0.4593179225921631,1.000000238418579,"motor, vehicle, parts, assembler, mover, gaming, inspector, technical, communicator, solderer"
HIGH_02221,HIGH,5,0.5494455099105835,0.4692610502243042,0.6816875338554382,"healthcare, assistant, metal, sawing, machine, operator, factory, hand, mover"
HIGH_02048,HIGH,5,0.5475770831108093,0.4549460411071777,0.9999999403953552,"disability, support, worker, assistant, building, caretaker, healthcare, management, cook"
HIGH_02274,HIGH,5,0.5452409982681274,0.4541956484317779,0.9999999403953552,"manager, department, chief, executive, officer, bank, account, home, care, aide, branch"
HIGH_02403,HIGH,5,0.5263569355010986,0.4737559854984283,0.5845229625701904,"engineer, chief, executive, officer, marine, quality, civil, research, electrical"
HIGH_02465,HIGH,5,0.5194015502929688,0.452409416437149,0.6404288411140442,"manager, technical, sales, representative, human, resources, membership, office, branch, purchaser"
HIGH_02388,HIGH,5,0.4870998859405517,0.4523864984512329,0.5165160298347473,"worker, foster, care, support, postman, postwoman, product, quality, controller, social, healthcare, assistant, mover, garden, labourer"
HIGH_02129,HIGH,5,0.472453773021698,0.4528345167636871,0.4967339634895324,"shelf, filler, cook, clerk, ticket, issuing, office, management, assistant, fitness, instructor"
HIGH_02251,HIGH,5,0.4696703553199768,0.4541986882686615,0.5523877143859863,"vehicle, motor, parts, assembler, metal, sawing, machine, operator, mover, gaming, inspector, maintenance, attendant, factory, hand, postman, postwoman"
LOW_03435,LOW,7,0.03308139368891716,0.0,0.6947092413902283,"scientist, database, integrator, bioinformatics, presenter, shelf, filler, assistant, lecturer, inventory, coordinator, data, technical, communicator"
LOW_03462,LOW,7,0.12187927961349487,0.0,0.7131361365318298,"sales, manager, mover, account, centre, assistant, technical, representative, membership, contact, supervisor"
