_id,last_experience_order,performance_mean,productivity_mean,ability_mean,perf_p_low,perf_p_med,perf_p_high,prod_p_low,prod_p_med,prod_p_high,abil_p_low,abil_p_med,abil_p_high,performance_score_mean_0_100,ability_score_mean_0_100
6297,12,-0.007919829625349779,0.8746005457181197,-0.011197209358215332,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.3076923076923077,0.38461538461538464,0.23076923076923078,0.38461538461538464,50.577060626103325,50.57989560640775
6301,2,0.1201014518737793,0.7165383994579315,0.3707681695620219,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,51.51235834757487,56.63671875
6302,4,-0.0503631591796875,1.0566212713718415,-0.5611453652381897,0.4,0.2,0.4,0.4,0.0,0.6,0.4,0.4,0.2,50.04122428894043,41.162286376953126
6304,8,0.13440704345703125,0.9639207522074381,-0.1274096667766571,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.2222222222222222,50.454173194037544,45.44080034891764
6305,2,1.0254814624786377,1.2287288308143616,0.4395684426029523,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,72.58064397176106,60.21026738484701
6307,21,0.5994059335101735,0.8348349776457656,1.1579606533050537,0.22727272727272727,0.4090909090909091,0.36363636363636365,0.5909090909090909,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.2727272727272727,0.5909090909090909,58.83274871652777,68.13256844607267
6313,2,0.7718670070171356,1.0453194777170818,0.4920990963776906,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,67.72890726725261,61.582541147867836
6320,6,-0.29634309240749906,0.9602957665920258,-1.0608760161059243,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,45.475246565682546,30.953457014901296
6325,3,-0.6177230104804039,0.76984603703022,-1.7438452243804932,0.75,0.25,0.0,0.25,0.5,0.25,1.0,0.0,0.0,36.4420280456543,16.46419870853424
6328,4,1.1858613610267639,1.3965026825666427,1.2261218905448914,0.2,0.0,0.8,0.2,0.4,0.4,0.2,0.0,0.8,69.17396659851075,69.79361915588379
6329,10,1.037524694746191,1.1424808420918204,1.0552940206094221,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.18181818181818182,0.18181818181818182,0.6363636363636364,67.51922208612615,67.62027532404119
6331,3,0.1082509309053421,0.803436629474163,-0.13746682181954384,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,52.97483491897583,47.59195327758789
6337,4,-0.0038596749305725097,0.6000860929489136,-0.056510961055755614,0.4,0.2,0.4,0.6,0.2,0.2,0.4,0.4,0.2,49.699515151977536,48.69282684326172
6345,4,0.20248264074325562,0.8504975438117981,-0.14518373608589172,0.4,0.0,0.6,0.4,0.2,0.4,0.4,0.2,0.4,54.52523422241211,47.57521629333496
6352,3,1.013381041586399,1.259683147072792,1.0367190688848495,0.0,0.5,0.5,0.0,0.75,0.25,0.0,0.5,0.5,69.67017936706543,70.23320007324219
6355,4,-0.039013135433197024,0.918454396724701,-0.7354586839675903,0.4,0.4,0.2,0.0,0.8,0.2,0.8,0.0,0.2,48.361917877197264,33.596079635620114
6357,4,1.7359270334243775,1.564488935470581,1.7259352922439575,0.2,0.0,0.8,0.2,0.2,0.6,0.2,0.0,0.8,77.05675354003907,77.02319717407227
6359,5,1.6405747930208843,1.6693579256534576,1.6093061168988545,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,79.9822514851888,79.53969955444336
6363,4,-0.1918629765510559,0.9806221187114715,-0.5534095883369445,0.6,0.2,0.2,0.6,0.2,0.2,0.8,0.0,0.2,41.949985885620116,36.12288131713867
6364,2,-0.793624997138977,0.6059534028172493,-0.9454012314478556,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,35.78650951385498,33.794819831848145
6365,3,1.8140510618686676,1.5851120948791504,2.499556601047516,0.0,0.0,1.0,0.0,0.25,0.75,0.0,0.0,1.0,83.84425354003906,90.96686744689941
6366,3,0.36294955015182495,0.9825706519186497,0.10154314339160919,0.25,0.0,0.75,0.25,0.25,0.5,0.25,0.25,0.5,59.4427125453949,55.114882707595825
6368,8,0.21426767773098415,1.044286525911755,-0.5209946632385254,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.3333333333333333,53.52264213562012,39.70334847768148
6370,3,-0.4966381788253784,0.5858557336032391,-0.7142198085784912,0.5,0.25,0.25,0.5,0.5,0.0,0.5,0.5,0.0,40.511770725250244,36.34355640411377
6371,2,1.376361608505249,1.398842732111613,1.6462981700897217,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,73.99986012776692,77.86419677734375
6376,4,0.12728121280670165,0.9591671466827393,-0.3156205892562866,0.4,0.4,0.2,0.0,0.6,0.4,0.6,0.2,0.2,52.73940811157227,42.73647575378418
6379,12,2.111613067296835,1.589883648432218,2.1011275190573473,0.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.23076923076923078,0.6153846153846154,0.0,0.15384615384615385,0.8461538461538461,84.70845207801231,84.55355072021484
6380,3,1.4461834132671356,1.251581333577633,2.0649153888225555,0.25,0.0,0.75,0.25,0.25,0.5,0.0,0.25,0.75,74.64989185333252,81.89976692199707
6381,2,1.6420704126358032,1.3784592350323994,1.6825482845306396,0.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,79.1902592976888,79.97212982177734
6383,7,0.9537096060812473,1.4691810607910156,1.0367311649024487,0.0,0.375,0.625,0.0,0.125,0.875,0.0,0.375,0.625,70.52987957000732,72.17782974243164
6391,3,0.7011079639196396,1.250405713915825,0.0615198016166687,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.5,0.25,65.01956081390381,52.46577596664429
6395,4,1.5041239142417908,1.4797256469726563,2.0411497592926025,0.2,0.0,0.8,0.2,0.0,0.8,0.0,0.2,0.8,77.33109817504882,83.81567306518555
6398,7,-0.673871286213398,0.7569153583608568,-0.9737732149660587,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,40.20752114057541,36.06226164102554
6402,4,0.45852242708206176,0.6782868295907974,1.01791650056839,0.2,0.2,0.6,0.2,0.8,0.0,0.2,0.0,0.8,60.758908081054685,71.09771347045898
6406,11,0.6688607359925905,1.1848714873194695,0.21908553503453732,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.25,60.58946514129639,51.95664914449056
6408,6,0.009774012225014823,0.6020569034985134,0.30338349512645174,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.0,0.0,0.7142857142857143,0.2857142857142857,50.18170928955078,57.15799331665039
6413,4,0.6828850328922271,1.339231264591217,0.48776893466711047,0.2,0.6,0.2,0.2,0.6,0.2,0.2,0.6,0.2,59.164970779418944,55.682064056396484
6417,2,1.134874661763509,1.33421790599823,1.1964963277180989,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,74.07260386149089,75.13841120402019
6418,6,0.08893440450940814,1.0874217301607132,-0.4154139586857387,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,52.14094625200544,43.9732289995466
6422,3,0.9158295392990112,1.327979251742363,1.1396345794200897,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.0,0.75,68.0332441329956,70.91627073287964
6423,3,1.211979679763317,1.2354504615068436,1.599895402789116,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,1.0,73.76051425933838,80.04482841491699
6424,4,1.0879292607307434,1.1911354303359984,1.0422722458839417,0.2,0.0,0.8,0.2,0.4,0.4,0.2,0.0,0.8,69.7498722076416,69.21739883422852
6428,3,-1.4670584797859192,0.4467048365622759,-2.083654820919037,0.75,0.25,0.0,0.75,0.0,0.25,1.0,0.0,0.0,23.442826986312866,15.325601637363434
6430,5,0.8055234849452972,0.916991392771403,0.46718289454778034,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,67.35825411478679,60.17513529459635
6433,6,-0.28666126302310396,1.1900383191449302,-1.0265707543918066,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,48.05351563862392,35.16677805355617
6434,2,-0.5603599548339844,0.977242777744929,-1.2340503533681233,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,38.344116846720375,27.568856239318848
6443,5,1.8305568198362987,1.8731665909290314,1.6670783460140228,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,81.06105677286784,79.04604911804199
6444,14,1.4561829288800558,1.4640830914179483,1.4185797055562337,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.2,0.26666666666666666,0.5333333333333333,0.06666666666666667,0.26666666666666666,0.6666666666666666,74.67046381632487,73.90985844930013
6447,9,0.11997405588626861,0.9305246457457542,-0.13464891910552979,0.5,0.2,0.3,0.6,0.1,0.3,0.6,0.1,0.3,48.349303817749025,44.03519372940063
6450,2,1.2795849045117695,1.8190764685471852,0.47726837793986004,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,71.32025782267253,60.141106923421226
6453,7,0.21589190885424614,0.8959237691015005,0.20261697098612785,0.25,0.25,0.5,0.25,0.375,0.375,0.25,0.25,0.5,55.00418841838837,54.773553133010864
6456,3,1.2088055461645126,1.8770362436771393,0.6612285524606705,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.25,0.5,71.57026243209839,63.155845165252686
6457,8,0.06273169318834941,0.7528638856278526,0.22399193048477173,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.4444444444444444,51.25775570339627,54.357276916503906
6458,6,1.0441396066120692,1.3557104894093104,0.3801129566771643,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,66.1458990914481,55.68000282560076
6465,4,1.136040735244751,1.252024531364441,1.4073127627372741,0.0,0.4,0.6,0.0,0.4,0.6,0.0,0.2,0.8,71.87890701293945,76.50702896118165
6469,9,1.1168992400169373,1.4890601843595506,0.810981898009777,0.1,0.3,0.6,0.1,0.3,0.6,0.1,0.3,0.6,70.84280986785889,65.19279899597169
6473,3,1.4137776494026184,1.2775019854307175,1.56210458278656,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,77.91961860656738,80.12112617492676
6474,4,1.9253460764884949,1.472892689704895,2.5570451498031614,0.0,0.0,1.0,0.0,0.4,0.6,0.0,0.0,1.0,83.20245971679688,89.97061309814453
6478,5,0.33064761757850647,1.084889714916547,-0.15912158290545145,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,53.82998593648275,45.5054931640625
6485,3,-0.3338993489742279,0.7416530847549438,-0.8268732875585556,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.0,43.08339595794678,33.573511600494385
6486,3,0.11327141523361206,0.817023016512394,-0.13691721856594086,0.5,0.0,0.5,0.5,0.25,0.25,0.5,0.25,0.25,52.254751205444336,46.9238338470459
6487,4,0.8628752589225769,1.0294516861438752,1.1415607452392578,0.0,0.4,0.6,0.4,0.2,0.4,0.0,0.4,0.6,66.73712387084962,71.65208587646484
6491,5,0.3195957193771998,0.9654262214899063,-0.20993355909983316,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,57.31980403264364,47.054745515187584
6495,3,0.916123166680336,0.9507865011692047,1.28782556951046,0.0,0.25,0.75,0.0,0.75,0.25,0.0,0.0,1.0,70.40150451660156,77.32752418518066
6496,11,0.4837390333414078,1.0796504244208336,0.5721608499685923,0.16666666666666666,0.5833333333333334,0.25,0.3333333333333333,0.4166666666666667,0.25,0.16666666666666666,0.5833333333333334,0.25,55.82669337590536,57.60016059875488
6497,3,-0.9182285293936729,0.5717640360817313,-0.973043218255043,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,39.244738042354584,38.24202781915665
6498,4,0.2541303873062134,1.1524647682905198,-0.22004968523979188,0.4,0.2,0.4,0.4,0.0,0.6,0.4,0.2,0.4,54.619509887695315,47.09250144958496
6499,7,-0.15279384702444077,1.0203566364943981,-0.07899872213602066,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,44.58991074562073,45.848604679107666
6504,5,-0.5964142680168152,0.6053203282256922,-0.7169505804777145,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,38.43354360262553,36.4379243850708
6510,3,0.49726468324661255,0.7984149716794491,0.7860836982727051,0.5,0.0,0.5,0.5,0.0,0.5,0.25,0.25,0.5,58.75811576843262,63.72631072998047
6512,4,0.4838806867599487,0.9558116495609283,-0.25470495223999023,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.2,61.00540008544922,44.194542694091794
6515,5,1.21739212423563,1.3923375010490417,0.5263057947158813,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,72.48751703898112,59.2478822072347
6516,4,1.206217634677887,1.5271780222654343,1.1422551929950715,0.2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,66.59517135620118,65.54247970581055
6517,2,2.2152348359425864,2.092697560787201,2.434779465198517,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,82.19864400227864,84.71732584635417
6518,3,-0.5455198250710964,0.6217823289334774,-0.6344665661454201,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.25,42.89621829986572,41.154492259025574
6519,4,-0.7368955254554749,0.9095349341630936,-1.5513338446617126,0.6,0.0,0.4,0.4,0.2,0.4,0.6,0.4,0.0,39.03016891479492,26.325050640106202
6522,5,0.2540296713511149,1.0068573355674744,0.44092032313346863,0.5,0.0,0.5,0.5,0.16666666666666666,0.3333333333333333,0.5,0.0,0.5,53.383140881856285,56.46135298411051
6524,4,0.9292068004608154,0.962771087884903,1.1290001392364502,0.0,0.6,0.4,0.2,0.6,0.2,0.0,0.6,0.4,66.6180191040039,70.31571578979492
6526,3,-0.2563095074146986,0.7370903268456459,-0.2986569106578827,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.0,44.1193151473999,43.1337103843689
6530,4,1.3780980229377746,1.5643576860427857,1.4734043270349502,0.0,0.4,0.6,0.0,0.4,0.6,0.0,0.4,0.6,74.22906265258788,75.7079475402832
6531,11,0.2515885631243388,0.7588430043930808,0.47315002977848053,0.3333333333333333,0.08333333333333333,0.5833333333333334,0.4166666666666667,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333334,55.77299563090006,59.17313520113627
6534,2,-0.9288787444432577,0.5082071448365847,-1.201437085866928,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,32.06359704335531,26.973889191945393
6535,5,-1.3992715179920197,0.6909929389754931,-2.1149233678976693,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,30.991930703322094,21.72380291422208
6544,2,1.5514331658681233,1.7254538933436077,1.6551761627197266,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,81.42801666259766,83.0026372273763
6549,4,0.048274844884872437,1.125699582695961,-0.9503038406372071,0.4,0.2,0.4,0.4,0.0,0.6,0.6,0.2,0.2,51.065813827514646,33.39254198074341
6553,9,0.5831259250640869,0.9089950650930405,0.720376256108284,0.1,0.5,0.4,0.2,0.4,0.4,0.1,0.5,0.4,62.11592464447021,64.68526668548584
6554,4,-0.9653614535927773,0.32640390396118163,-0.33409654498100283,0.8,0.2,0.0,0.8,0.2,0.0,0.6,0.2,0.2,28.93293571472168,42.05599021911621
6556,4,-0.21328234672546387,1.1790401861071587,-0.2754960060119629,0.4,0.0,0.6,0.4,0.0,0.6,0.4,0.0,0.6,49.87992315292358,49.09705657958985
6557,3,0.07694961130619049,1.1316793486475945,-0.8387042805552483,0.25,0.0,0.75,0.25,0.0,0.75,0.25,0.75,0.0,54.56060194969177,36.72044384479523
6559,5,0.11940370251735051,0.8849370727936426,0.07317292938629787,0.3333333333333333,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,46.80624039967855,45.946418126424156
6563,14,-0.2659292976061503,1.047029193242391,-0.720698834458987,0.4666666666666667,0.2,0.3333333333333333,0.4666666666666667,0.06666666666666667,0.4666666666666667,0.6,0.2,0.2,46.1579131603241,39.34908223946889
6565,6,-0.34285689677510944,0.6209509585584913,-0.16848480701446533,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,42.96831457955496,46.65212304251535
6582,7,1.7849368155002594,1.3990193046629429,2.3058455139398575,0.0,0.25,0.75,0.125,0.375,0.5,0.0,0.125,0.875,80.25222253799438,86.43970394134521
6584,4,-0.803031587600708,0.7599720969796181,-1.142678141593933,0.6,0.0,0.4,0.6,0.0,0.4,0.6,0.0,0.4,38.65983376502991,33.913909387588504
6589,3,1.9184528291225433,1.2858601361513138,2.5802868604660034,0.0,0.0,1.0,0.0,0.75,0.25,0.0,0.0,1.0,85.49801826477051,91.85728645324707
6592,3,1.4145421385765076,1.8726036101579666,0.8979214057326317,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.25,0.75,77.45421886444092,68.47899627685547
6594,5,0.6925454884767532,1.3425774599115055,0.6688011586666107,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,65.95936648050944,65.48493369420369
6595,5,0.09389219681421916,0.8853088691830635,0.45323389768600464,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,47.91320641835531,53.99732971191406
6597,2,2.083151161670685,1.642634908358256,2.381372074286143,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,84.61280059814453,87.7145004272461
6598,2,-0.21786128481229147,0.49477330843607586,-0.07575670878092448,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,44.74328867594401,48.17493693033854
6599,5,0.16644559179743132,0.9847898079703251,-0.4090133806069692,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333,55.017619609832764,46.3496747414271
6605,3,0.9296465367078781,1.4838087037205696,0.6881235092878342,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,60.42392444610596,56.01951599121094
6609,3,0.8028445988893509,1.03551135212183,0.6897334307432175,0.0,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.5,65.30954933166504,63.126502990722656
6621,2,-0.6933101912339529,0.7227913836638132,-1.4769896566867828,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,34.87536938985189,21.27531337738037
6627,3,0.7212488725781441,1.4104375839233398,-0.27490581572055817,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.25,0.25,64.69042873382568,44.22054624557495
6628,5,0.20738095045089722,1.0398142486810684,0.18486649791399637,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,54.38562822341919,54.004912535349526
6637,3,0.8607570230960846,1.3415857627987862,0.547913484275341,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,64.24568939208984,58.95459747314453
6640,3,-0.21557296812534332,0.5185297690331936,-0.008628293871879578,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.5,45.59853267669678,49.711238384246826
6644,2,0.03400313854217529,1.165828545888265,-0.8988131682078043,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,49.57950337727865,33.13721625010172
6647,3,-0.5793895721435547,0.7077152477577329,-0.5664016902446747,0.75,0.0,0.25,0.75,0.0,0.25,0.75,0.0,0.25,36.26951467990875,36.38701665401459
6651,4,-0.11787979602813721,1.0026945352554322,-0.7419898867607116,0.4,0.4,0.2,0.4,0.4,0.2,0.8,0.0,0.2,46.15189170837402,34.63141784667969
6657,2,-2.0673858523368835,0.3597327147920926,-2.552071273326874,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,19.83075714111328,14.682530522346497
6661,8,0.3201006121105618,0.7662357091903687,0.48047422369321185,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,56.406029595269096,59.80555937025282
6664,19,0.7829465873539447,1.2837689384818076,0.3390174962580204,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.3,0.45,62.93760404586792,55.153670692443846
6668,2,0.3561048706372579,0.6122306287288666,0.7702546914418539,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,57.569540659586586,66.13012822469075
6673,2,0.37663283944129944,0.9625489711761475,-0.031124621629714966,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,59.10283406575521,49.234396616617836
6675,2,1.3332840204238892,1.3954696257909138,0.879945307970047,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,76.26247151692708,68.37614059448242
6676,3,1.5092774629592896,1.7584326416254044,1.8756423890590668,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.75,72.22821617126465,77.98484802246094
6678,3,0.5408755913376808,1.1542514562606812,-0.03870808333158493,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.25,60.30068111419678,48.87512969970703
6683,5,1.5569262901941936,1.0585332711537678,2.4532650907834372,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,80.16712315877278,90.45730717976888
6685,6,0.5848989571843829,1.005876396383558,0.3768413875784193,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,62.71985054016113,58.35194533211844
6687,7,0.4518253654241562,1.3287817183881998,0.07667604833841324,0.25,0.125,0.625,0.25,0.0,0.75,0.25,0.25,0.5,60.793570041656494,54.4700231552124
6691,7,1.0171126499772072,1.3774607852101326,0.67240359634161,0.125,0.5,0.375,0.25,0.375,0.375,0.25,0.375,0.375,65.13529562950134,58.641496658325195
6694,4,0.07388780117034913,0.9170754313468933,-0.46438543796539306,0.2,0.6,0.2,0.0,0.8,0.2,0.6,0.4,0.0,51.627576446533205,39.17364501953125
6697,10,0.7670825936577537,0.7584696906534109,1.5652962164445356,0.18181818181818182,0.18181818181818182,0.6363636363636364,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.0,0.8181818181818182,65.35058905861594,77.02236661044034
6700,5,-0.3399805426597595,0.7102549895644188,-0.6789024571577708,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,41.73226102193197,35.58393875757853
6708,3,-0.3027268201112747,0.7102876082062721,-0.519394151866436,0.5,0.25,0.25,0.5,0.0,0.5,0.5,0.5,0.0,43.71634769439697,39.24952793121338
6712,3,2.0048762261867523,1.6040512025356293,1.9206219017505646,0.0,0.25,0.75,0.25,0.0,0.75,0.0,0.25,0.75,82.50189018249512,81.5993537902832
6714,2,-0.4999784032503764,0.6271766672531763,-0.6951689620812734,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,39.456356048583984,35.40167744954427
6721,4,-0.7791681826114655,0.5384915322065353,-1.3188720405101777,0.6,0.4,0.0,0.6,0.2,0.2,0.8,0.2,0.0,33.4039831161499,23.718395614624022
6723,3,0.1391772050410509,0.7879390865564346,-0.4508795961737633,0.25,0.25,0.5,0.25,0.5,0.25,0.5,0.5,0.0,53.43581962585449,39.88964080810547
6728,5,0.3018873433272044,0.924632340669632,0.2163511117299398,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,57.5734806060791,55.92990271250407
6733,2,-1.1903481682141621,0.21573535601298013,-0.888709565003713,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.749343872070312,29.521757125854492
6739,4,0.632463401556015,0.9770845830440521,0.8682523131370544,0.0,0.4,0.6,0.4,0.0,0.6,0.0,0.4,0.6,63.90718002319336,68.69717254638672
6740,4,0.40417481660842897,0.7044178724288941,0.6198843598365784,0.0,0.6,0.4,0.6,0.2,0.2,0.0,0.6,0.4,58.06003875732422,62.629966735839844
6743,4,0.7366365134716034,1.6118569731712342,0.2928397417068481,0.2,0.4,0.4,0.2,0.2,0.6,0.4,0.2,0.4,61.31603012084961,53.973394584655765
6744,2,-1.3257211446762085,0.8585715467731158,-2.045549670855204,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,31.418883721033733,23.947118679682415
6752,5,-0.04676784574985504,1.194328173995018,-0.7314308434724808,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,0.3333333333333333,0.16666666666666666,48.302757581075035,36.094870726267494
6753,3,-1.0177391916513443,0.5075517892837524,-1.5271288305521011,0.75,0.25,0.0,0.5,0.5,0.0,1.0,0.0,0.0,28.682753801345825,19.92151165008545
6754,3,-0.18143323063850403,0.8587659932672977,0.26066699624061584,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,46.4082145690918,53.75345802307129
6756,3,-0.5708104930818081,0.581717275083065,-0.286467581987381,0.5,0.5,0.0,0.5,0.25,0.25,0.25,0.5,0.25,40.04711294174194,45.64829421043396
